count,wgs_lng,wgs_lat,time
1.0,113.32543830571423,23.14395056036477,2018-10-01-23-02-35
1.0,113.32593728031807,23.143949607388397,2018-10-01-23-02-35
1.0,113.32668574419664,23.14394817915775,2018-10-01-23-02-35
1.0,113.32718472158722,23.143947227970852,2018-10-01-23-02-35
1.0,113.32743421076417,23.143946752704547,2018-10-01-23-02-35
1.0,113.32868166200136,23.14394438013925,2018-10-01-23-02-35
1.0,113.32918064524416,23.143943433101484,2018-10-01-23-02-35
1.0,113.329430137508,23.143942960058123,2018-10-01-23-02-35
2.0,113.32992912338743,23.14394201498423,2018-10-01-23-02-35
1.0,113.33017861702984,23.14394154297841,2018-10-01-23-02-35
1.0,113.33042811115853,23.143941071343132,2018-10-01-23-02-35
1.0,113.33067760578687,23.14394060009075,2018-10-01-23-02-35
1.0,113.33092710092824,23.14394012923361,2018-10-01-23-02-35
1.0,113.33117659659607,23.143939658784053,2018-10-01-23-02-35
1.0,113.33167558956436,23.143938719156974,2018-10-01-23-02-35
1.0,113.33192508689156,23.14393825000414,2018-10-01-23-02-35
1.0,113.33242408329887,23.14393731308143,2018-10-01-23-02-35
1.0,113.33292308213228,23.14393637808479,2018-10-01-23-02-35
1.0,113.33317258249208,23.143935911339497,2018-10-01-23-02-35
1.0,113.33342208349843,23.143935445112614,2018-10-01-23-02-35
1.0,113.33367158516458,23.143934979416443,2018-10-01-23-02-35
1.0,113.33392108750385,23.14393451426324,2018-10-01-23-02-35
1.0,113.33417059052955,23.143934049665283,2018-10-01-23-02-35
2.0,113.33442009425494,23.14393358563485,2018-10-01-23-02-35
1.0,113.33466959869335,23.14393312218418,2018-10-01-23-02-35
1.0,113.33516860976215,23.143932197071162,2018-10-01-23-02-35
1.0,113.33616664103913,23.143930354340785,2018-10-01-23-02-35
1.0,113.33666566145894,23.143929436918807,2018-10-01-23-02-35
1.0,113.33691517291035,23.143928979236268,2018-10-01-23-02-35
1.0,113.32518880177095,23.144200938023854,2018-10-01-23-02-35
1.0,113.32593726331929,23.14419950834945,2018-10-01-23-02-35
