count,wgs_lng,wgs_lat,time
1.0,113.32518881876672,23.143951037062667,2018-10-04-18-00-26
1.0,113.32543830571424,23.143950560364775,2018-10-04-18-00-26
1.0,113.32793319014833,23.143945802888098,2018-10-04-18-00-26
1.0,113.32843217099558,23.143944854108934,2018-10-04-18-00-26
1.0,113.32893115341308,23.143943906465978,2018-10-04-18-00-26
3.0,113.32992912338744,23.14394201498423,2018-10-04-18-00-26
2.0,113.33042811115853,23.143941071343132,2018-10-04-18-00-26
2.0,113.33067760578687,23.14394060009075,2018-10-04-18-00-26
1.0,113.33092710092825,23.14394012923361,2018-10-04-18-00-26
1.0,113.33142609280364,23.14393918875439,2018-10-04-18-00-26
2.0,113.33217458479862,23.143937781308182,2018-10-04-18-00-26
2.0,113.33367158516458,23.14393497941644,2018-10-04-18-00-26
1.0,113.33392108750384,23.143934514263236,2018-10-04-18-00-26
1.0,113.33417059052954,23.143934049665283,2018-10-04-18-00-26
1.0,113.33491910385798,23.14393265932554,2018-10-04-18-00-26
1.0,113.33516860976216,23.143932197071162,2018-10-04-18-00-26
1.0,113.33616664103911,23.143930354340792,2018-10-04-18-00-26
1.0,113.33641615083957,23.143929895291038,2018-10-04-18-00-26
8.0,113.33666566145891,23.143929436918803,2018-10-04-18-00-26
1.0,113.33691517291034,23.14392897923627,2018-10-04-18-00-26
4.0,113.33716468520706,23.1439285222556,2018-10-04-18-00-26
13.0,113.33741419836223,23.143928065988945,2018-10-04-18-00-26
2.0,113.337663712389,23.143927610448454,2018-10-04-18-00-26
2.0,113.32468982851972,23.14420189177734,2018-10-04-18-00-26
1.0,113.32493931504284,23.144201414845107,2018-10-04-18-00-26
2.0,113.32518880177096,23.144200938023847,2018-10-04-18-00-26
1.0,113.32593726331929,23.14419950834945,2018-10-04-18-00-26
1.0,113.32643623895542,23.144198556014594,2018-10-04-18-00-26
1.0,113.32668572719483,23.14419808011868,2018-10-04-18-00-26
1.0,113.32693521573303,23.144197604420256,2018-10-04-18-00-26
2.0,113.32718470458337,23.144197128931694,2018-10-04-18-00-26
1.0,113.3276836832742,23.14419617863361,2018-10-04-18-00-26
2.0,113.32793317314146,23.144195703848823,2018-10-04-18-00-26
1.0,113.3281826633745,23.144195229323355,2018-10-04-18-00-26
1.0,113.3294301204951,23.144192861018595,2018-10-04-18-00-26
1.0,113.32992910637255,23.14419191594462,2018-10-04-18-00-26
1.0,113.33017860001394,23.144191443938755,2018-10-04-18-00-26
1.0,113.33067758876898,23.14419050105102,2018-10-04-18-00-26
2.0,113.33117657957618,23.14418955974423,2018-10-04-18-00-26
1.0,113.33317256546428,23.144185812299348,2018-10-04-18-00-26
1.0,113.33392107047307,23.144184415222963,2018-10-04-18-00-26
1.0,113.33417057349779,23.14418395062497,2018-10-04-18-00-26
2.0,113.3344200772222,23.144183486594493,2018-10-04-18-00-26
1.0,113.33491908682329,23.144182560285103,2018-10-04-18-00-26
1.0,113.3351685927265,23.14418209803068,2018-10-04-18-00-26
2.0,113.3354180993825,23.144181636392755,2018-10-04-18-00-26
2.0,113.3359171150058,23.144180715015278,2018-10-04-18-00-26
1.0,113.3366656444174,23.14417933787807,2018-10-04-18-00-26
1.0,113.33691515586787,23.144178880195497,2018-10-04-18-00-26
4.0,113.33716466816362,23.144178423214782,2018-10-04-18-00-26
2.0,113.33741418131783,23.14417796694809,2018-10-04-18-00-26
1.0,113.32468981152583,23.144451792771385,2018-10-04-18-00-26
1.0,113.32493929804792,23.14445131583911,2018-10-04-18-00-26
1.0,113.32693519873003,23.14444750541393,2018-10-04-18-00-26
1.0,113.32718468757938,23.144447029925328,2018-10-04-18-00-26
1.0,113.3274341767543,23.14444655465895,2018-10-04-18-00-26
1.0,113.32768366626819,23.14444607962716,2018-10-04-18-00-26
1.0,113.32793315613443,23.14444560484233,2018-10-04-18-00-26
1.0,113.32967959618999,23.144442289301903,2018-10-04-18-00-26
1.0,113.33292304807847,23.14443618003736,2018-10-04-18-00-26
1.0,113.33317254843631,23.144435713291987,2018-10-04-18-00-26
2.0,113.33392105344214,23.144434316215474,2018-10-04-18-00-26
2.0,113.3344200601893,23.14443338758692,2018-10-04-18-00-26
2.0,113.33491906978844,23.144432461277447,2018-10-04-18-00-26
1.0,113.33516857569066,23.14443199902298,2018-10-04-18-00-26
1.0,113.33566758976671,23.144431076375767,2018-10-04-18-00-26
1.0,113.33591709796704,23.14443061600745,2018-10-04-18-00-26
1.0,113.33741416427326,23.144427867940013,2018-10-04-18-00-26
1.0,113.33766367829811,23.144427412399438,2018-10-04-18-00-26
1.0,113.32493928105285,23.14470121686595,2018-10-04-18-00-26
1.0,113.327683649262,23.144695980653545,2018-10-04-18-00-26
1.0,113.32992907234227,23.14469171796381,2018-10-04-18-00-26
1.0,113.3306775547327,23.144690303069957,2018-10-04-18-00-26
1.0,113.33117654553593,23.144689361763003,2018-10-04-18-00-26
2.0,113.33242403222383,23.144687016059766,2018-10-04-18-00-26
4.0,113.33267353132763,23.14468654831441,2018-10-04-18-00-26
1.0,113.33392103641103,23.14468421724082,2018-10-04-18-00-26
1.0,113.3346695475917,23.144682825161393,2018-10-04-18-00-26
3.0,113.3349190527534,23.144682362302625,2018-10-04-18-00-26
1.0,113.33516855865466,23.14468190004812,2018-10-04-18-00-26
3.0,113.3354180653087,23.14468143841011,2018-10-04-18-00-26
2.0,113.33566757272877,23.14468097740082,2018-10-04-18-00-26
1.0,113.33591708092811,23.144680517032466,2018-10-04-18-00-26
1.0,113.33741414722853,23.144677768964772,2018-10-04-18-00-26
1.0,113.32468977753754,23.144951594858032,2018-10-04-18-00-26
1.0,113.32618670000096,23.14494873517559,2018-10-04-18-00-26
2.0,113.32643618795198,23.14494825909442,2018-10-04-18-00-26
1.0,113.32668567618836,23.144947783198383,2018-10-04-18-00-26
1.0,113.33491903571822,23.144932263360694,2018-10-04-18-00-26
1.0,113.33516854161849,23.144931801106146,2018-10-04-18-00-26
1.0,113.33591706388901,23.144930418090365,2018-10-04-18-00-26
1.0,113.33641608267644,23.144929499325183,2018-10-04-18-00-26
1.0,113.3366655932919,23.144929040952785,2018-10-04-18-00-26
1.0,113.32543822072876,23.14520006549883,2018-10-04-18-00-26
1.0,113.3264361709505,23.14519816018685,2018-10-04-18-00-26
2.0,113.32668565918588,23.14519768429077,2018-10-04-18-00-26
1.0,113.32943005244188,23.145192465188867,2018-10-04-18-00-26
1.0,113.3301785319487,23.14519104810853,2018-10-04-18-00-26
1.0,113.33142600769759,23.14518869388348,2018-10-04-18-00-26
1.0,113.33167550445334,23.14518822428586,2018-10-04-18-00-26
1.0,113.33367150001398,23.145184484543652,2018-10-04-18-00-26
1.0,113.3344200090896,23.14518309076144,2018-10-04-18-00-26
1.0,113.3346695135231,23.145182627310565,2018-10-04-18-00-26
1.0,113.33491901868285,23.145182164451715,2018-10-04-18-00-26
1.0,113.33516852458216,23.145181702197124,2018-10-04-18-00-26
2.0,113.33566753865236,23.14518077954966,2018-10-04-18-00-26
2.0,113.33591704684976,23.145180319181218,2018-10-04-18-00-26
1.0,113.33741411313856,23.145177571113024,2018-10-04-18-00-26
1.0,113.32493923006663,23.145450920144043,2018-10-04-18-00-26
1.0,113.3251887167897,23.145450443322577,2018-10-04-18-00-26
1.0,113.32568769090442,23.145449490061974,2018-10-04-18-00-26
2.0,113.32893105134528,23.145443312722165,2018-10-04-18-00-26
1.0,113.32992902129558,23.14544142123942,2018-10-04-18-00-26
2.0,113.33067750367704,23.145440006345197,2018-10-04-18-00-26
1.0,113.33192498475188,23.145437656257332,2018-10-04-18-00-26
1.0,113.33217448265299,23.14543718756113,2018-10-04-18-00-26
2.0,113.33392098531672,23.145433920514435,2018-10-04-18-00-26
1.0,113.33491900164734,23.14543206557574,2018-10-04-18-00-26
1.0,113.33516850754565,23.145431603321107,2018-10-04-18-00-26
1.0,113.33566752161391,23.14543068067356,2018-10-04-18-00-26
2.0,113.33591702981033,23.145430220305077,2018-10-04-18-00-26
1.0,113.33616653879923,23.145429760589735,2018-10-04-18-00-26
1.0,113.33641604859386,23.14542930153973,2018-10-04-18-00-26
1.0,113.33666555920739,23.145428843167245,2018-10-04-18-00-26
3.0,113.33691507065302,23.145428385484458,2018-10-04-18-00-26
2.0,113.32493921307089,23.14570082130279,2018-10-04-18-00-26
1.0,113.32643613694705,23.145697962470788,2018-10-04-18-00-26
1.0,113.3266856251804,23.145697486574623,2018-10-04-18-00-26
1.0,113.32843205192995,23.145694161523785,2018-10-04-18-00-26
1.0,113.3289310343334,23.145693213880246,2018-10-04-18-00-26
1.0,113.332922962941,23.145685685494406,2018-10-04-18-00-26
2.0,113.3331724632939,23.145685218748824,2018-10-04-18-00-26
1.0,113.33392096828496,23.14568382167169,2018-10-04-18-00-26
1.0,113.33417047130378,23.145683357073445,2018-10-04-18-00-26
1.0,113.33491898461165,23.145681966732823,2018-10-04-18-00-26
1.0,113.33591701277074,23.145680121461996,2018-10-04-18-00-26
1.0,113.33691505360954,23.14567828664121,2018-10-04-18-00-26
2.0,113.32468970955897,23.145951199427177,2018-10-04-18-00-26
1.0,113.32543816973546,23.14594976897488,2018-10-04-18-00-26
1.0,113.3256876569067,23.14594929241234,2018-10-04-18-00-26
1.0,113.3259371443231,23.145948815997837,2018-10-04-18-00-26
