count,wgs_lng,wgs_lat,time
1.0,113.32543830571424,23.143950560364775,2018-09-29-00-18-33
1.0,113.32593728031809,23.143949607388393,2018-09-29-00-18-33
1.0,113.32693523273586,23.143947703459368,2018-09-29-00-18-33
1.0,113.32718472158722,23.14394722797085,2018-09-29-00-18-33
1.0,113.32943013750798,23.14394296005812,2018-09-29-00-18-33
1.0,113.32992912338744,23.14394201498423,2018-09-29-00-18-33
1.0,113.33042811115853,23.143941071343132,2018-09-29-00-18-33
1.0,113.33117659659607,23.143939658784046,2018-09-29-00-18-33
1.0,113.33142609280364,23.14393918875439,2018-09-29-00-18-33
1.0,113.33167558956437,23.143938719156978,2018-09-29-00-18-33
1.0,113.33242408329887,23.143937313081434,2018-09-29-00-18-33
1.0,113.33267358240565,23.1439368453362,2018-09-29-00-18-33
1.0,113.33342208349843,23.143935445112618,2018-09-29-00-18-33
1.0,113.33392108750384,23.143934514263236,2018-09-29-00-18-33
1.0,113.33417059052954,23.143934049665283,2018-09-29-00-18-33
1.0,113.33442009425494,23.143933585634848,2018-09-29-00-18-33
1.0,113.33691517291034,23.14392897923627,2018-09-29-00-18-33
1.0,113.33716468520706,23.1439285222556,2018-09-29-00-18-33
1.0,113.32493931504284,23.144201414845107,2018-09-29-00-18-33
1.0,113.32543828871748,23.144200461325912,2018-09-29-00-18-33
1.0,113.32593726331929,23.14419950834945,2018-09-29-00-18-33
1.0,113.32618675100136,23.14419903209564,2018-09-29-00-18-33
1.0,113.32718470458337,23.144197128931694,2018-09-29-00-18-33
1.0,113.32743419375932,23.144196653665357,2018-09-29-00-18-33
1.0,113.32793317314146,23.144195703848823,2018-09-29-00-18-33
1.0,113.32893113640219,23.144193807426536,2018-09-29-00-18-33
1.0,113.33117657957618,23.14418955974423,2018-09-29-00-18-33
1.0,113.33342206646964,23.14418534607243,2018-09-29-00-18-33
1.0,113.33491908682329,23.144182560285103,2018-09-29-00-18-33
1.0,113.3354180993825,23.144181636392755,2018-09-29-00-18-33
1.0,113.3356676068045,23.144181175383547,2018-09-29-00-18-33
1.0,113.3366656444174,23.14417933787807,2018-09-29-00-18-33
1.0,113.33716466816362,23.144178423214782,2018-09-29-00-18-33
1.0,113.32468981152583,23.144451792771385,2018-09-29-00-18-33
1.0,113.32568775889786,23.14444988575754,2018-09-29-00-18-33
1.0,113.3261867340014,23.144448933089436,2018-09-29-00-18-33
